time,RCC_HMI,systemd,dbus-daemon,procbase_out.ou,mmcqd/1,systemd-udevd,dbus-monitor,systemctl,fc_bluetooth_ou,ccamediaplayer_,proctuner_out.o,procaudio_out.o,sshd,systemd-cgroups,systemd-readahe,fc_phone_out.ou,fc_phonebook_ou,fc_messaging_ou,spi0,fc_vehiclefuncm,EngMode,TactileTest,acl_tuner_out.o,dlt-daemon,udevadm,procdiagnosis_o,AudioManager,vd_early_out.ou,cat,ksoftirqd/0,mount,fc_engineeringm,acl_settings_ou,irq/66-2014000.,mkadc_testlink.,spi1,SSI32,mkadc_symlink.s,vd_devicemanage,LayerManagerSer,kworker/0:1H,procdimming_out,systemd-journal,kmodule_loader,fc_dataservices,modprobe,playerengine_ou,acl_phone_out.o,bluetoothservic,app_fcswupdate_,procinput_out.o,rcu_preempt,mediaengine_out,audio_master_ou,acl_media_out.o,procmw_out.out,climate_out.out,chown,acl_connectivit,vd_ipodauth_out,procdiaglog_out,acl_climate_out,kthreadd,automounter,fc_connect_out.,fc_alert_out.ou,chmod,trace_dlt_be,fc_cdplayer_out,fc_servicemanag,irq/63-2008000.,sh,fc_obc_out.out,csm_proc_out.ou,acl_obc_out.out,fc_hybrid_out.o,app_screentest_,network.sh,appcontrol_out.,connmand,fc_vpas_out.out,acl_parkingaid_,grep,displaymanager_,acl_audio_out.o,acl_drive_out.o,acl_update_out.,acl_hybrid_out.,modify_gpio_adc,fc_usb_out.out,fc_atb_out.out,rm,screencalibrati,acl_alert_out.o,fc_exportservic,usermanagement_,ecnr_out.out,fc_clock_out.ou,acl_speedcontro,swu_common_lcm_,Misc
30.5,0.1398735,0.01432338,0.1777336,0.07001916,0.01547658,0,0.10078416,0,0,0.051984,0.02273346,0.0089784,0.01215642,0,0,0,0,0,0.00440898,0.00095748,0,0,0.00745842,0.0011829,0,0.00308724,0.00058122,0.00607596,0,0.00184764,0,0.03596568,0,0,0,0.00470766,0.00345228,0,0.0041832,0,0.00109284,0.00127452,0,0,0,0,0,0,0,0,0.0151149,0.00405834,0,0.0006195,0.0012381,0.02484054,0.01014018,0,0,0.00135036,0,0.01038216,0.00057954,0,0,0.02891598,0,0.00253956,0.0006096,0,0.00155724,0,0.03910884,0,0.01041624,0.00072696,0,0,0.00312228,0.01567026,0.00053214,0,0,0,0,0.01845378,0,0,0,0.01501938,0,0,0,0.03221394,0.00058272,0.00600672,0,0.01295298,0.02956854,0,0.02334054
30.75,0.12933924,0.01616616,0.15248388,0.11978574,0.02710014,0,0.10163208,0,0,0.06408708,0.01664388,0.00279564,0.006381,0,0,0,0,0,0.00563082,0,0,0,0.004458,0.00097668,0,0,0,0.00568098,0,0.00187266,0,0.02240094,0,0,0,0.0030321,0.00322362,0,0.01894194,0,0.00250458,0,0,0,0,0,0,0,0,0,0.01409256,0.00512412,0,0,0,0.01615452,0.01910916,0,0,0,0.00535602,0.03267952,0.00249306,0,0,0.02771652,0,0,0,0,0.00144336,0,0.00212964,0.0008979,0.04263804,0,0,0,0,0.01215324,0.00044028,0,0,0,0,0.02157882,0,0,0,0,0,0,0,0.03007122,0.00047652,0.00369774,0,0.01639782,0.01486542,0,0.02534736
31,0.17208,0,0.16782534,0.01430198,0.0020481,0,0.10634694,0,0,0.07660476,0.00967008,0.00940332,0.0067104,0,0,0,0,0,0.00245202,0.00242052,0,0,0.00429096,0,0,0.00500322,0,0.00607434,0,0.00275958,0,0.03432408,0,0,0,0.01464552,0.00658242,0,0.0014073,0,0.00031344,0,0,0,0,0,0,0,0,0,0.02309184,0.0033747,0,0.00046542,0,0.031107,0.05126052,0,0,0,0,0.0319592,0.0014019,0,0,0.0296793,0,0,0.00045252,0,0.00067584,0,0.0361695,0,0.02475384,0.00045894,0,0,0.0004539,0,0,0,0,0,0,0.04014678,0,0,0,0,0,0,0,0.03613644,0,0.00383286,0,0,0,0,0.03931518
31.25,0.0841356,0.012819,0.1812519,0.21122782,0.01361868,0,0.15592638,0,0,0.0461754,0.01830612,0.01216662,0.00658998,0,0,0,0,0,0.00484404,0,0,0,0.00354072,0,0,0.0004524,0,0.00542436,0,0.00040458,0,0.01676166,0,0,0,0.00307866,0.00283536,0,0,0,0.00061362,0.00086844,0,0,0,0,0,0,0,0,0.01235184,0.00405102,0,0,0,0.01853832,0.02366226,0,0,0,0.00407184,0.01416756,0.00366624,0,0,0.02558484,0,0,0,0,0.00148284,0,0.03667194,0.00054468,0.01872366,0,0,0,0,0,0,0,0,0,0,0.01395288,0,0,0,0,0,0,0,0.0209088,0,0,0,0,0,0,0.02057994
31.5,0.15942022,0.00393612,0.13482738,0.0375867,0.02131362,0,0.11429808,0,0,0.08043876,0.01156686,0.00515364,0.01114608,0,0,0,0,0,0.00231612,0.01982346,0,0,0.0037701,0,0,0.00132084,0,0.00707538,0,0.00245916,0,0.04137174,0,0,0,0.00168834,0.00163584,0,0,0,0.0006177,0,0,0,0,0,0,0,0,0,0.03534222,0.00414966,0,0,0.00037188,0.02604318,0.06012162,0,0,0,0,0.0281691,0.00095826,0,0,0.02278086,0,0,0,0,0.000723,0,0.0520188,0,0.0290676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00037836,0,0,0,0.01686474,0,0.00042234,0,0,0,0,0.06082224
31.75,0.1625888,0.00341574,0.07404786,0.0182844,0.01980456,0,0.05900658,0,0,0.0756078,0.01830102,0.00281058,0.00588726,0,0,0,0,0,0.00467802,0,0,0,0.00573222,0.00054192,0,0,0,0.00651996,0,0.00231906,0,0.04577358,0,0.0736803,0,0.01111596,0.00645858,0,0.00308718,0,0.00027648,0,0,0,0,0,0,0,0,0,0.02930868,0.00366438,0,0,0,0.0217797,0.0558777,0,0,0,0.00081966,0.0451101,0.00203406,0,0,0.02673474,0,0,0,0,0.00146358,0,0.05970816,0.02159706,0.04766544,0,0,0,0,0,0.0004263,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00039264,0,0,0,0,0,0.08347994
32,0.13054404,0,0.06474456,0,0.0361347,0,0.06407112,0,0,0.07511904,0.02827848,0.00864366,0.01430262,0,0,0,0,0,0.00494496,0,0,0,0.0080985,0.00067902,0,0,0,0.0074616,0,0.00308964,0,0.02213766,0,0.1883262,0,0.00856788,0.00498444,0,0,0,0.0010149,0,0,0,0,0,0,0,0,0,0.02081748,0.00480966,0,0.0006333,0,0.02787498,0.04098132,0,0,0,0,0.03879846,0.00143424,0,0,0.03545652,0,0,0.0004569,0,0.00130728,0,0.04002732,0.01841316,0.04301226,0.00050874,0,0,0.00040914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00735582,0,0,0,0,0.0465604
32.25,0.11516604,0.00911838,0.14784798,0.13554786,0.04215828,0,0.12250242,0,0,0.05299114,0.02784414,0.00663192,0.00744798,0,0,0,0,0,0.00700758,0,0,0,0.00540894,0,0,0.00039528,0,0.00698454,0,0.00155724,0,0.02382186,0,0,0,0,0.0036666,0,0,0,0.00251832,0.00078282,0,0,0,0,0,0,0,0,0.0256851,0.00330138,0,0,0,0.02152758,0.039771,0,0,0,0,0.0446817,0.00055956,0,0,0.01333434,0,0.00026946,0,0,0.00210462,0,0.02236518,0.01196166,0.04342128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05161782
32.5,0.14661582,0.00491754,0.0974358,0.1042839,0.03007206,0,0.09458472,0,0,0.06922976,0.00944466,0.0095829,0.01533138,0,0,0,0,0,0.00328758,0.00053886,0,0,0.01163622,0.00186078,0,0,0,0.00616668,0.02366082,0.00266628,0,0.0249294,0,0,0,0.02050302,0.00759522,0,0,0,0.00287856,0,0,0,0,0,0,0,0,0,0.02326614,0.00357876,0,0,0.00062136,0.03025488,0.069093,0,0,0,0.00146958,0.03939458,0.00062202,0,0,0.03269784,0,0.00367416,0,0,0.00071076,0,0.03223338,0.00930456,0.03586644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00037704,0,0,0,0,0,0.00050802,0,0,0,0,0.02910552
32.75,0.09522456,0.09999132,0.1097775,0.11407728,0.04396212,0,0.09431112,0,0,0.0525798,0.0270711,0.00635676,0.00656784,0.02939676,0,0,0,0,0.00691998,0.00046302,0,0,0.00697584,0.0008652,0,0.00312342,0.00047628,0.00567036,0.00609102,0.0040374,0,0.0238497,0,0,0,0.00574746,0.00556158,0,0.00321528,0,0.00317982,0.0005406,0,0,0,0,0,0,0,0,0.02667042,0.00309252,0,0.00030462,0.00037764,0.024399,0.02290998,0,0,0,0.00112776,0.03222796,0.0016692,0,0,0.02803014,0,0.00068586,0.00039672,0,0.00223572,0,0.02460414,0,0.02339688,0.0002763,0,0,0.00041694,0,0.00084444,0,0,0,0,0,0,0,0,0.00058632,0,0,0,0,0.00066894,0.00063306,0,0,0,0,0.04841232
33,0.15871494,0.00812196,0.09447184,0.0445764,0.03755184,0.01497846,0.08455092,0,0,0.07326576,0.01579752,0.00971454,0.00750234,0,0,0,0,0,0.00303204,0,0,0,0.00257148,0,0,0,0,0.00664818,0,0.00392058,0,0.05029218,0,0,0,0.01462986,0.00568284,0,0.00267966,0,0.00266778,0,0,0,0,0,0,0,0,0,0.0499575,0.00490446,0,0.00038952,0,0.01595658,0.05868222,0,0,0,0,0.066564,0.00071418,0,0,0.0721287,0,0,0.00038382,0,0.00070206,0,0.01194852,0.01543104,0,0.00036642,0,0,0.00034932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06015054
33.25,0.11416872,0.00886038,0.14036924,0.15855924,0.04877796,0,0.1100234,0,0,0.0553599,0.01115142,0.0119652,0.0149757,0,0,0,0,0,0.00673002,0.00038322,0,0,0.0073614,0.00143178,0,0.00040398,0,0.00587388,0.0317505,0.0073515,0,0.04279788,0,0,0,0.00078546,0.00292458,0,0,0,0.00419352,0.0007686,0,0,0,0,0,0,0,0,0.04129422,0.00436728,0,0,0,0,0.04843728,0,0,0,0,0.04216848,0.00075354,0,0,0.01825332,0,0.0018177,0,0,0.00220584,0,0,0.0004218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00055296,0,0,0,0,0.0527601
33.5,0.13388514,0.04242486,0.07626492,0.0841998,0.0327315,0,0.12086272,0,0.0331533,0.06709578,0.02811138,0.00619332,0.00864114,0,0,0,0,0,0.00471546,0,0,0,0.00728748,0.00362238,0,0.00127236,0,0.00623448,0.03014166,0.0023979,0,0.08945838,0,0,0,0.00417402,0.00431718,0,0,0,0.00258756,0,0,0,0,0,0,0,0.04925178,0,0.06900816,0.00525666,0,0,0.00038688,0.00268656,0.0198702,0,0,0,0,0,0.00020166,0,0,0,0,0.00845328,0,0,0.00156918,0,0.00038412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003771,0,0,0,0,0,0,0,0,0,0,0.0527817
33.75,0.11929686,0.00492576,0.00435888,0.01771566,0.04567302,0.03084102,0.0033009,0,0.11482908,0.05741394,0.04839882,0.00584478,0.02390592,0,0,0,0,0,0.0112404,0,0,0,0,0.00103248,0,0,0,0.0055089,0,0.00912852,0,0.03402678,0,0.2676867,0,0.0109308,0.00840234,0,0.01036134,0,0.00370812,0,0,0,0,0,0,0,0.07595812,0,0.05945208,0.00491814,0,0,0,0.0007971,0,0,0,0,0,0,0.00107604,0.00117036,0,0,0,0.0010938,0,0,0.00404892,0,0,0,0,0,0,0,0,0,0.0003825,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00047838,0,0,0,0,0,0.01209354
34,0.12018726,0.00557844,0.11304836,0.08706768,0.0672132,0,0.05877144,0,0.05703798,0.06065706,0.06071676,0.00632916,0.0128283,0,0,0,0,0,0.01205748,0,0,0,0.03401502,0.00082518,0,0.02969304,0,0.0078276,0,0.00799218,0,0.0930549,0,0,0,0.01174782,0.01000908,0,0,0,0.00734082,0,0,0,0,0,0,0,0.08492432,0,0.01734258,0.00382686,0,0.0003759,0,0.00535668,0,0,0,0,0,0,0.00135138,0,0,0.00075,0,0.0018438,0.00036996,0,0.00423576,0,0,0,0,0.0004188,0,0,0.00046602,0.00679386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00405054,0,0,0,0,0,0.00389478
34.25,0.16995438,0.00865056,0.08189758,0.08082024,0.03346992,0,0.0878004,0,0.25355784,0.08449452,0.02483748,0.0058599,0.01779552,0,0,0,0,0,0.00343176,0.00044022,0,0,0.00587862,0.00052242,0,0.00304056,0,0.00640908,0,0.0014016,0,0.09168294,0,0,0,0.00279636,0.00336312,0,0.00186252,0,0.00337224,0.00191664,0,0,0,0,0,0,0.01156074,0,0,0.00249492,0,0,0,0,0.00037344,0,0,0,0,0,0.00034896,0,0,0,0,0,0,0,0.00113112,0,0,0.00040518,0,0,0,0,0,0.00299796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00045522,0,0,0,0,0.00497604
34.5,0.23301738,0,0,0.01482042,0.02498898,0,0,0,0.5606518,0.1029888,0.01076682,0.00932934,0.00339408,0,0,0,0,0,0.00446706,0,0,0,0.0094281,0,0,0.00134514,0,0.00731136,0,0.0013764,0,0,0,0,0,0.0015906,0.00230298,0,0,0,0.00086298,0,0,0,0,0,0,0,0,0,0.00063426,0.00078516,0,0,0.00419844,0.00104958,0,0,0,0,0,0,0.00102066,0,0,0,0,0,0,0,0.001572,0,0.0003825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00040236,0,0,0,0,0,0,0,0,0,0,0.0013128
34.75,0.22797,0,0.0020646,0.00084198,0.03610128,0,0.00155856,0,0.52665962,0.13228272,0.02031036,0.00505344,0.00416394,0,0,0,0,0,0.00246588,0.0012882,0,0,0.00422982,0.00097752,0,0.00039576,0.0003918,0.0059295,0,0.00248184,0,0.00038814,0,0,0,0.00285948,0.0019293,0,0.00308652,0,0.00374262,0.00050724,0,0,0,0,0,0,0,0,0,0.00202044,0,0.00029988,0.00048132,0.00028344,0.00028278,0,0,0,0,0,0.00034608,0,0,0.00041106,0,0.00119486,0.00040308,0,0.00071718,0,0.00043878,0,0,0.0002742,0,0,0.00039312,0,0.00071394,0,0,0,0,0,0,0,0,0.00046668,0,0,0,0,0.00105324,0.00040962,0,0,0,0,0.00213018
35,0.23018796,0.00544944,0,0.01977228,0.04642806,0,0,0,0.46679802,0.10175994,0.0226212,0.00716724,0.00574926,0,0,0,0,0,0.00879222,0,0,0,0.00206364,0.002748,0,0,0,0.0078684,0,0.00775128,0,0.00038238,0,0,0,0.01374258,0.00831912,0,0.0121275,0,0.00661638,0.00061146,0,0,0,0,0,0,0,0,0,0.00353502,0,0.00051786,0,0.00032538,0,0,0,0,0,0,0.00223488,0,0,0.0002859,0,0.00557302,0.00037362,0,0.00205356,0,0,0,0,0.0004062,0,0,0.00032322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00741498
35.25,0.2231274,0,0,0.00044856,0.0547497,0,0,0,0.43568686,0.11101614,0.0397995,0.01640952,0.01447566,0,0,0,0,0,0.03156636,0.00052638,0,0,0.016722,0,0,0.00042792,0,0.0055329,0,0.00549642,0,0,0,0,0,0,0.0115602,0,0,0,0.00625296,0.00082218,0,0,0,0,0,0,0,0,0,0.00275502,0,0,0,0,0.00114312,0,0,0.00063882,0,0,0.00250254,0,0,0,0,0,0,0,0.0121449,0,0,0.00042714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00040404,0,0,0,0,0.00536376
35.5,0.24758868,0,0,0.00216552,0.09687804,0,0,0,0.45381266,0.11674484,0.01876902,0.00434478,0.00872856,0,0,0,0,0,0.00709578,0,0,0,0,0.00052116,0,0,0,0.00716388,0,0.00259614,0,0,0,0,0,0.00468066,0.00399378,0,0,0,0.01267608,0,0,0,0,0,0,0,0,0,0.00089952,0.00306756,0,0,0.00038028,0.00110442,0,0,0,0,0,0,0.00045954,0,0,0,0,0,0,0,0.00218406,0,0.0003369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00039114,0,0,0,0,0,0,0,0,0,0,0.003417
35.75,0.24382728,0.00027114,0,0.0026163,0.07079604,0,0,0,0.50579334,0.11350912,0.01272426,0.00364614,0.00507816,0,0,0,0,0,0,0,0,0,0,0.00098646,0,0,0,0.006534,0,0.00764154,0,0,0,0,0,0.00378756,0.00090624,0,0.0032703,0,0.01074672,0,0,0,0,0,0,0,0,0,0,0.00351312,0,0,0,0,0,0,0,0,0,0,0.00038142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00039966,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00054168,0,0,0,0,0,0.00302952
36,0.24120252,0.00170922,0,0.01389612,0.07149216,0,0,0,0.45688294,0.11903754,0.01271526,0.0082794,0.0052533,0,0,0,0,0,0,0,0,0,0,0.01549956,0,0,0,0.00717144,0,0.00533994,0,0.00038298,0,0,0,0.01145712,0.0040248,0,0,0,0.00986358,0,0,0,0,0,0,0,0,0,0,0.00460452,0,0.00041256,0,0.0003498,0,0,0,0,0,0,0.00085566,0,0,0.00028986,0,0,0.00039402,0,0,0,0,0.000453,0,0.00040476,0,0,0.00112362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00690432
36.25,0.23520198,0,0,0.00046824,0.04088424,0,0,0,0.50505118,0.11818224,0.02064552,0.00467886,0.0133584,0,0,0,0,0,0.01200732,0.00042852,0,0,0.00547128,0.00665034,0,0.00038316,0,0.00794574,0,0.00293388,0,0,0,0,0,0,0.00555486,0,0,0,0.0056646,0.00082914,0,0,0,0,0,0,0,0,0,0.00234324,0,0,0,0,0.00042576,0,0,0,0,0,0.00246408,0,0,0,0,0.00093156,0,0,0.0049962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00037638,0,0,0,0,0.00212328
36.5,0.244986,0,0.00225888,0,0.0406608,0,0.00181218,0,0.51690526,0.1146828,0.02262282,0.00636696,0.00575712,0,0,0,0,0,0.00530808,0,0,0,0.00671238,0,0,0,0,0.00563232,0,0.00253224,0,0,0,0,0,0.00432222,0.00352146,0,0,0,0.0057102,0,0,0,0,0,0,0,0,0,0.00034524,0.00282108,0,0,0.00042342,0.000996,0,0,0,0,0,0,0.00020022,0,0,0,0,0,0,0,0.00147156,0,0.00033054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003747,0,0,0,0,0,0,0,0,0,0,0.00324552
36.75,0.22008832,0.00274506,0.01336854,0.00747054,0.0739293,0.01726014,0.00944298,0,0.4328607,0.12172116,0.0210561,0.00395772,0.00524988,0,0,0,0,0,0.00438456,0.00040122,0,0,0.00837846,0.00052134,0,0.00037296,0.00064674,0.00596142,0,0.00724032,0,0.0003813,0,0,0,0.0057621,0.00334242,0,0.0066834,0,0.00965964,0.00050226,0,0,0,0,0,0,0,0,0,0.0050475,0,0.00077316,0.00052386,0.000372,0.00027204,0,0,0,0,0,0.00039204,0,0,0.00037548,0,0,0.00031854,0,0.00180666,0,0.00040806,0,0,0.00028206,0,0,0.00031944,0,0.00079386,0,0,0,0,0,0,0,0,0.00140322,0,0,0,0,0.00086562,0.00038988,0,0,0,0,0.002268
37,0.23164322,0,0,0.00952686,0.05466462,0,0,0,0.45715442,0.0748614,0.01838754,0.01857102,0.00837084,0,0,0,0,0,0.0089289,0,0,0,0.00432936,0.00560274,0,0,0,0.00717012,0,0.0078717,0,0.0003507,0,0,0,0.01013748,0.00726288,0,0.00181164,0,0.00905406,0,0,0,0,0,0,0,0,0,0,0.00344736,0,0,0,0.0003384,0,0,0,0,0,0,0.0008775,0,0,0.00029346,0,0,0.0004131,0,0.00361002,0,0,0.00042108,0,0.00042456,0,0,0.00035898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05411604
37.25,0.25434876,0,0,0.0004458,0.03928896,0,0,0,0.46879672,0.01263372,0.01396512,0.00818436,0.0128946,0,0,0,0,0,0.00561102,0.0004206,0,0,0.0095385,0,0,0.00043182,0,0.00943644,0,0.00395328,0,0,0,0,0,0.00166692,0.0027894,0,0,0,0.00571044,0.0008367,0,0,0,0,0,0,0,0,0,0.00428046,0,0,0,0,0.00040668,0,0,0,0,0,0.00028776,0,0,0,0,0,0,0,0.00194514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031092,0,0,0,0,0.14181588
37.5,0.22347198,0.0010086,0.05170674,0.01429488,0.05854074,0,0.02695344,0,0.40265752,0.01594038,0.02186574,0.00570774,0.00483258,0,0,0,0,0,0.00465048,0,0,0,0.02429268,0.00309222,0,0.00128484,0,0.00609,0,0.00269868,0,0.00489006,0,0,0,0.00300576,0.00293484,0,0,0,0.00510666,0,0,0,0,0,0,0,0.00467868,0,0.0009192,0.00389154,0,0,0.00036786,0.00111036,0,0,0,0,0,0,0.00075432,0,0,0,0,0.00147762,0,0,0.00171648,0,0.00032844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035868,0,0,0,0,0,0,0,0,0,0,0.09937026
37.75,0.08692716,0.05640168,0.03423924,0.05446224,0.06729108,0,0.03361284,0.12519924,0.12395894,0.01445976,0.0225864,0.02902926,0.00725802,0,0,0,0,0,0.0045585,0,0,0,0.00880644,0.00419532,0,0.00677424,0,0.00577008,0,0.00813918,0,0.0226563,0,0,0,0.00327564,0.00296208,0,0.0030219,0,0.00558594,0,0,0,0,0,0.19520438,0,0.02036886,0,0,0.00429294,0,0.00039426,0,0,0,0,0,0,0.00259464,0,0.0010785,0,0,0,0,0,0.0008772,0,0.00166092,0,0,0,0,0,0,0,0,0,0.00121242,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003693,0,0,0,0,0,0.0407751
38,0.09400002,0.076137,0.09568728,0.02961174,0.03448986,0.02279592,0.05487072,0.0074331,0.09625548,0.0337827,0.01214448,0.00748194,0.00599778,0,0,0.04660242,0,0,0.00436134,0,0,0,0.00538674,0.0005295,0,0,0,0.00674826,0,0.00381432,0,0.00039612,0,0,0,0.0078984,0.0051519,0,0,0,0.00213372,0,0,0,0,0,0.21755842,0,0.04147638,0,0,0.00447774,0,0,0,0.0002799,0,0,0,0,0,0,0.00137796,0.00062508,0,0.00029346,0,0,0,0,0.00141828,0,0,0.00041826,0,0.00041028,0,0,0.00032538,0,0,0,0,0,0,0,0,0,0,0,0,0.02010648,0,0,0,0,0.05245056,0,0,0,0.00507108
38.25,0.18060786,0,0.02435226,0.0015879,0.0343521,0,0.02000766,0,0.02563392,0.01220172,0.02702058,0.00686532,0.0138528,0,0,0.20767494,0,0,0.00693624,0.00134424,0,0,0.00831492,0.0008763,0,0.00041136,0,0.00755562,0,0.00856938,0,0,0,0,0,0.00437448,0.00449094,0,0,0,0.0028329,0.0023841,0,0,0,0,0.05508954,0,0.02543328,0,0,0.00361806,0,0,0,0,0.0004056,0,0,0,0,0,0.00072144,0,0,0,0,0.00179262,0,0,0.00226326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09239772,0,0,0,0.0004146,0.2124958,0,0,0,0.00312054
38.5,0.21119694,0.00227316,0.02466636,0.01350594,0.01485852,0,0.01220322,0,0.0038958,0.03798594,0.02279154,0.00518706,0.00516612,0,0,0.37726886,0,0,0.00448644,0,0,0,0.00706212,0.00385494,0,0,0,0.00589854,0,0.00548328,0,0,0,0,0,0.00369792,0.0029166,0,0,0,0.00081108,0,0,0,0,0,0,0,0.02616114,0,0.00033978,0.0030087,0,0,0.00039786,0.0011292,0,0,0,0,0,0,0.0004896,0,0,0,0,0,0,0,0.00159924,0,0.00037746,0,0,0,0,0,0,0,0.00038454,0,0,0,0,0,0,0,0,0.00038568,0,0.07174404,0,0,0,0,0.1270097,0,0,0,0.00176268
38.75,0.20818152,0.00226404,0,0.02306028,0.01028592,0,0,0,0.00167118,0.03828294,0.01632564,0.00519846,0.00688428,0,0,0.49217236,0,0,0.00454914,0.00040146,0,0,0.0104025,0.00250314,0,0.0003843,0.0002775,0.00629526,0,0.00258012,0,0.00038658,0,0,0,0.00337086,0.00302316,0,0.00473082,0,0.0001527,0.00060576,0,0,0,0,0,0,0.0316698,0,0,0.00434562,0,0.00073926,0.00039276,0.00038124,0.00028074,0,0,0,0,0,0.00066576,0,0,0.00038004,0,0,0.00073854,0,0.00173862,0,0.0003912,0,0,0.00084894,0,0,0.00044616,0,0.00037956,0,0,0,0,0,0,0,0,0.00029898,0,0.0780567,0,0,0.0007722,0.00039096,0,0,0,0,0.033093
39,0.21279946,0,0,0.00040464,0.03255594,0,0,0,0,0.02073228,0.01174968,0.01688286,0.0068325,0,0,0.42669522,0,0,0.00531696,0,0,0,0.0069204,0.00225894,0,0,0,0.00532128,0,0.0070956,0,0.00041772,0,0,0,0.00863988,0.00478866,0,0,0,0.001512,0,0,0,0,0,0,0,0.10582344,0,0.00054948,0.0039597,0,0,0,0.00036162,0,0,0,0,0,0,0.0064509,0,0,0.00031296,0,0.00624696,0,0,0.00141822,0,0,0.00040752,0,0,0,0,0.00038502,0,0,0,0,0,0,0,0,0,0,0,0,0.09414558,0,0,0,0,0,0,0,0,0.00901458
39.25,0.18519884,0.00110538,0.0555207,0.00410436,0.0287262,0,0.02917842,0,0.00378636,0.03138408,0.02153688,0.00530934,0.01237122,0,0,0.35526728,0,0,0.00518748,0.00049722,0,0,0.00885888,0.00042768,0,0.00038292,0,0.00771108,0,0.00392244,0,0,0,0,0,0.00425772,0.003492,0,0,0,0.00146022,0.00066234,0,0,0,0,0,0,0.12141336,0,0,0.00306504,0,0,0,0,0.00035706,0,0,0,0,0,0.00435966,0,0,0,0,0.0008691,0,0,0.0015405,0.09198858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003447,0.00268614,0,0,0,0.00302682
39.5,0.13096158,0.04346382,0.03894318,0.07310406,0.04451388,0,0.06531738,0.1255455,0.01641756,0.01419942,0.02251206,0.02423082,0.00607428,0,0,0.1928305,0,0,0.0047661,0,0,0,0.00710934,0.01104732,0,0.00606162,0.01014414,0.0054597,0,0.00683388,0,0.0231411,0,0,0,0.00138744,0.00328872,0,0,0,0.00324012,0,0,0,0,0,0.02582202,0,0,0,0.0006585,0.00477576,0.03222048,0.01195338,0.00038694,0.01856688,0,0,0,0,0,0,0.00050514,0,0,0,0,0.01161066,0,0,0.00140892,0.00875112,0.00032964,0,0,0,0,0,0,0,0.00037008,0,0,0,0,0,0,0,0,0.00035946,0,0,0,0,0,0,0,0,0,0,0.0016875
39.75,0.22987878,0.04143702,0,0.03349074,0.0202701,0,0,0.0061308,0.000885,0.01483434,0.01407306,0.00251016,0.0059001,0,0,0.00431646,0.44648232,0,0.0045207,0,0,0,0.02371992,0.00113682,0,0,0,0.00712932,0,0.0057324,0,0,0,0,0,0.00440694,0.00375774,0,0.00336708,0,0.0024429,0,0,0,0,0,0,0,0.00280164,0,0,0.00248298,0.11099188,0.00038316,0,0,0,0,0,0,0,0,0.001935,0,0,0,0,0,0.00032424,0,0.00143184,0,0,0,0,0.00041802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003882,0,0,0,0,0,0.00242034
